-264644.021848 -531113.222778 0.000000
-323448.347329 -648913.829345 0.000000
-395294.261311 -792817.801046 0.000000
-483071.517939 -968606.769370 0.000000
-590309.909701 -1183342.665800 0.000000
-721320.997877 -1445651.206176 0.000000
-881371.224826 -1766068.141242 0.000000
-1076893.356365 -2157462.170076 0.000000
-1315744.740809 -2635551.489875 0.000000
-1607522.750258 -3219534.713568 0.000000
-1963950.064658 -3932861.476644 0.000000
-2399345.262238 -4804173.660838 0.000000
-2931197.603668 -5868455.009718 0.000000
-3580869.078901 -7168435.274650 0.000000
-4374451.893280 -8756305.244768 0.000000
-5343815.807772 -10695811.491279 0.000000
-6527887.367753 -13064814.895589 0.000000
-7974212.361246 -15958415.643745 0.000000
-9740864.214477 -19492770.103722 0.000000
-11898774.916219 -23809752.769342 0.000000
-14534582.019857 -29082650.369662 0.000000
-17754105.983945 -35523116.666396 0.000000
-21686597.409477 -43389667.057023 0.000000
-26489924.630439 -52998053.897952 0.000000
-32356909.853415 -64733938.940754 0.000000
-39523068.136754 -79068371.464031 0.000000
-48276059.799897 -96576693.283832 0.000000
-58967235.618411 -117961629.355690 0.000000
-72025738.149852 -144081490.660564 0.000000
-87975725.120380 -175984621.236964 0.000000
-107457406.099278 -214951471.816074 0.000000
-131252736.726453 -262545988.592947 0.000000
-160316801.678654 -320678379.508390 0.000000
-195816145.865035 -391681777.026274 0.000000
-239175592.194294 -478405874.094631 0.000000
-292135424.845069 -584331291.158141 0.000000
-356821232.967225 -713709264.082012 0.000000
-435829217.839195 -871732259.042796 0.000000
-532330387.096918 -1064742361.622996 0.000000
-650197817.639078 -1300485803.325229 0.000000
-794162094.621341 -1588423840.338406 0.000000
-970001164.734319 -1940112460.953143 0.000000
-1184772223.097165 -2369666160.298837 0.000000
-1447094940.019816 -2894324394.917938 0.000000
-1767497394.292413 -3535143450.504979 0.000000
-2158838596.239848 -4317841489.297876 0.000000
-2636824557.529613 -5273830691.110689 0.000000
-3220638618.999817 -6441477910.555744 0.000000
-3933711333.250346 -7867644443.956756 0.000000
-4804660799.440877 -9609566700.857685 0.000000
-5868441188.435498 -11737153256.425987 0.000000
-7167745551.660061 -14335790471.503645 0.000000
-8754719212.112097 -17509769277.209049 0.000000
-10693052500.440434 -21386470649.949852 0.000000
-13060536823.124527 -26121477750.935329 0.000000
-15952186644.515230 -31904819893.743343 0.000000
-19484052676.104511 -38968598926.711731 0.000000
-23797879306.347187 -47596304096.838844 0.000000
-29066793185.939995 -58134189225.046509 0.000000
-35502251266.428276 -71005168788.592972 0.000000
-43362527135.164528 -86725790596.736481 0.000000
-52963076225.494682 -105926966217.458660 0.000000
-64689195885.217796 -129379291121.402600 0.000000
-79011488385.018448 -158023970706.494570 0.000000
-96504747437.867722 -193010593345.318660 0.000000
-117871026194.815900 -235743266386.176480 0.000000
-143967812496.154880 -287936966665.882690 0.000000
-175842442124.404880 -351686367027.310420 0.000000
-214774131152.857600 -429549901029.266420 0.000000
-262325314257.573030 -524652439584.618770 0.000000
-320404349333.295290 -640810700207.749020 0.000000
-391342104913.147770 -782686421871.205570 0.000000
-477985504045.055240 -955973452777.626950 0.000000
-583811778784.623290 -1167626259366.586400 0.000000
-713068020635.192260 -1426139027218.002000 0.000000
-870941627458.027100 -1741886554898.271000 0.000000
-1063768487331.417400 -2127540621706.931400 0.000000
-1299287254319.489300 -2598578539245.742200 0.000000
-1586949920899.889400 -3173904296308.814900 0.000000
-1938301151130.998000 -3876607225255.460000 0.000000
-2367441598186.828600 -4734888637122.446300 0.000000
-2891593800399.090300 -5783193613755.053700 0.000000
-3531793366688.415500 -7063593378721.388700 0.000000
-4313733190456.090800 -8627473725153.164100 0.000000
-5268794572438.078100 -10537597261517.084000 0.000000
-6435306634166.280300 -12870622238607.377000 0.000000
-7860084565578.261700 -15720179044842.617000 0.000000
-9600308440656.761700 -19200627837630.246000 0.000000
-11725818002861.730000 -23451648114325.145000 0.000000
-14321915516068.000000 -28643844414209.414000 0.000000
-17492789166712.697000 -34985593122902.621000 0.000000
-21365694407191.504000 -42731405159281.875000 0.000000
-26096061048697.676000 -52192140161300.859000 0.000000
-31873731064432.023000 -63747482092565.555000 0.000000
-38930577442461.664000 -77861176948223.953000 0.000000
-47549809852621.719000 -95099644088959.781000 0.000000
-58077340588091.195000 -116154708124354.520000 0.000000
-70935666926458.172000 -141871363635250.190000 0.000000
-86640827045551.859000 -173281687005670.440000 0.000000
-105823109979069.700000 -211646256334358.530000 0.000000
-129252350756413.370000 -258504741714763.160000 0.000000
-157868825886520.870000 -315737696203049.310000 0.000000
-192820989101859.340000 -385642027306467.190000 0.000000
-235511561796182.530000 -471023177859290.560000 0.000000
-287653827885256.870000 -575307715744737.000000 0.000000
-351340392349806.750000 -702680850981375.750000 0.000000
-429127162919927.940000 -858254399092526.370000 0.000000
-524135925304496.810000 -1048271931565708.600000 0.000000
-640179628576444.000000 -1280359346623888.000000 0.000000
-781915408742408.500000 -1563830916365556.500000 0.000000
-955031491730803.750000 -1910063092741716.700000 0.000000
-1166475476701539.700000 -2332951074176269.000000 0.000000
-1424733161280627.700000 -2849466456036262.000000 0.000000
-1740169098701847.500000 -3480338344916379.000000 0.000000
-2125442554299713.000000 -4250885271626141.500000 0.000000
-2596015554770129.000000 -5192031289712628.000000 0.000000
-3170773419537520.000000 -6341547038196288.000000 0.000000
-3872782677766823.500000 -7745565575596643.000000 0.000000
-4730216788202137.000000 -9460433819611478.000000 0.000000
-5777486813377861.000000 -11554973895541230.000000 0.000000
-7056622425100435.000000 -14113245147254774.000000 0.000000
-8618958664543999.000000 -17237917657383308.000000 0.000000
-10527196151031530.000000 -21054392664885464.000000 0.000000
-12857917421040456.000000 -25715835243061652.000000 0.000000
-15704660384664470.000000 -31409321212481160.000000 0.000000
-19181672245336396.000000 -38363344980431704.000000 0.000000
-23428494537378144.000000 -46856989616023552.000000 0.000000
-28615563290864708.000000 -57231127179922208.000000 0.000000
-34951049072989604.000000 -69902098807084432.000000 0.000000
-42689211414589208.000000 -85378423559812640.000000 0.000000
-52140602906700264.000000 -104281206620876160.000000 0.000000
-63684532484095920.000000 -127369065860590370.000000 0.000000
-77784288079797488.000000 -155568577145847810.000000 0.000000
-95005729575296000.000000 -190011460240569860.000000 0.000000
-116039998229953760.000000 -232079997664519230.000000 0.000000
-141731253978076540.000000 -283462509287454820.000000 0.000000
-173110553763558780.000000 -346221108998433410.000000 0.000000
-211437230537820510.000000 -422874462701696380.000000 0.000000
-258249433567889020.000000 -516498868932847040.000000 0.000000
-315425858368691520.000000 -630851718723451260.000000 0.000000
-385261143642358850.000000 -770522289479662460.000000 0.000000
-470557961099893700.000000 -941115924625576320.000000 0.000000
-574739493969357570.000000 -1149478990619626400.000000 0.000000
-701986818245773440.000000 -1403973639454411800.000000 0.000000
-857406700149758980.000000 -1714813403573989900.000000 0.000000
-1047236543943504800.000000 -2094473091505860400.000000 0.000000
-1279094715193212700.000000 -2558189434385873900.000000 0.000000
-1562286285601842400.000000 -3124572575623758800.000000 0.000000
-1908176469747831800.000000 -3816352944380600800.000000 0.000000
-2330646740717773800.000000 -4661293486834238500.000000 0.000000
-2846651929740174300.000000 -5693303865446823900.000000 0.000000
-3476900667678127600.000000 -6953801341950229500.000000 0.000000
-4246686476268477400.000000 -8493372959824422900.000000 0.000000
-5186902862961334300.000000 -10373805733976566000.000000 0.000000
-6335283157757071400.000000 -12670566324415076000.000000 0.000000
-7737914849919035400.000000 -15475829709675123000.000000 0.000000
-9451089198834462700.000000 -18902178408540549000.000000 0.000000
-11543560348720013000.000000 -23087120709455028000.000000 0.000000
-14099304611323118000.000000 -28198609235924865000.000000 0.000000
-17220890653813420000.000000 -34441781322301993000.000000 0.000000
-21033595846273393000.000000 -42067191708765331000.000000 0.000000
-25690433968523391000.000000 -51380867954971042000.000000 0.000000
-31378296051237794000.000000 -62756592122284950000.000000 0.000000
-38325450799284265000.000000 -76650901620461257000.000000 0.000000
-46810705608790376000.000000 -93621411241775956000.000000 0.000000
-57174595833388753000.000000 -114349191693517340000.000000 0.000000
-69833051354008969000.000000 -139666102737570040000.000000 0.000000
-85294088927221367000.000000 -170588177887102860000.000000 0.000000
-104178200219504230000.000000 -208356400475103490000.000000 0.000000
-127243253752297770000.000000 -254486507544486710000.000000 0.000000
-155414910137693010000.000000 -310829820319472620000.000000 0.000000
-189823771247302410000.000000 -379647542543328020000.000000 0.000000
-231850754207118230000.000000 -463701508468083920000.000000 0.000000
-283182511194832860000.000000 -566365022449176350000.000000 0.000000
-345879119180285740000.000000 -691758238426340920000.000000 0.000000
-422456756174445350000.000000 -844913512421577060000.000000 0.000000
-515988681999915810000.000000 -1031977364080162500000.000000 0.000000
-630228576204034020000.000000 -1260457152496847300000.000000 0.000000
-769761182985925950000.000000 -1539522366069967900000.000000 0.000000
-940186308910413910000.000000 -1880372617929262900000.000000 0.000000
-1148343557715782900000.000000 -2296687115551405000000.000000 0.000000
-1402586821407986200000.000000 -2805173642948414800000.000000 0.000000
-1713119543683108000000.000000 -3426239087512587300000.000000 0.000000
-2092404210671560700000.000000 -4184808421504886800000.000000 0.000000
-2555662502933046000000.000000 -5111325006044871000000.000000 0.000000
-3121486181103201900000.000000 -6242972362403985000000.000000 0.000000
-3812583221622415600000.000000 -7625166443463191800000.000000 0.000000
-4656689146914998300000.000000 -9313378294071322200000.000000 0.000000
-5687680124070027900000.000000 -11375360248406761000000.000000 0.000000
-6946932503570131500000.000000 -13893865007435018000000.000000 0.000000
-8484983359894818100000.000000 -16969966720115389000000.000000 0.000000
-10363558675813394000000.000000 -20727117351986798000000.000000 0.000000
-12658050566680323000000.000000 -25316101133758521000000.000000 0.000000
-15460542962189591000000.000000 -30921085924818901000000.000000 0.000000
-18883507174069475000000.000000 -37767014348624914000000.000000 0.000000
-23064315662464939000000.000000 -46128631325466951000000.000000 0.000000
-28170755150197102000000.000000 -56341510300987757000000.000000 0.000000
-34407760340519729000000.000000 -68815520681695438000000.000000 0.000000
-42025638479987045000000.000000 -84051276960699049000000.000000 0.000000
-51330114839540442000000.000000 -102660229679882080000000.000000 0.000000
-62694602265107819000000.000000 -125389204531101090000000.000000 0.000000
-76575187206705601000000.000000 -153150374414389780000000.000000 0.000000
-93528933654383955000000.000000 -187057867309849400000000.000000 0.000000
-114236239565590270000000.000000 -228472479132375750000000.000000 0.000000
-139528143005550880000000.000000 -279056286012422660000000.000000 0.000000
-170419673867133380000000.000000 -340839347735726580000000.000000 0.000000
-208150589661486380000000.000000 -416301179324586120000000.000000 0.000000
-254235130212726970000000.000000 -508470260427237030000000.000000 0.000000
-310522788042031980000000.000000 -621045576086034550000000.000000 0.000000
-379272533314766910000000.000000 -758545066631711630000000.000000 0.000000
-463243472190909460000000.000000 -926486944384225720000000.000000 0.000000
-565805576934256530000000.000000 -1131611153871173000000000.000000 0.000000
-691074931667810060000000.000000 -1382149863338559800000000.000000 0.000000
-844078921539404840000000.000000 -1688157843082058600000000.000000 0.000000
-1030957994768606800000000.000000 -2061915989540803800000000.000000 0.000000
-1259212094810793500000000.000000 -2518424189625555000000000.000000 0.000000
-1538001652602364400000000.000000 -3076003305209113900000000.000000 0.000000
-1878515218489037400000000.000000 -3757030436982921200000000.000000 0.000000
-2294418487863073600000000.000000 -4588836975731503600000000.000000 0.000000
-2802402741076580900000000.000000 -5604805482159081300000000.000000 0.000000
-3422854707951623700000000.000000 -6845709415909789700000000.000000 0.000000
-4180674740292873600000000.000000 -8361349480592977700000000.000000 0.000000
-5106276127794555900000000.000000 -10212552255597103000000000.000000 0.000000
-6236805662489199100000000.000000 -12473611324987231000000000.000000 0.000000
-7617634436165334100000000.000000 -15235268872340431000000000.000000 0.000000
-9304178700333474300000000.000000 -18608357400677737000000000.000000 0.000000
-11364123864588559000000000.000000 -22728247729189040000000000.000000 0.000000
-13880140888209852000000000.000000 -27760281776432881000000000.000000 0.000000
-16953204080861046000000000.000000 -33906408161736651000000000.000000 0.000000
-20706643464365374000000000.000000 -41413286928746838000000000.000000 0.000000
-25291094327377739000000000.000000 -50582188654773260000000000.000000 0.000000
-30890542611461239000000000.000000 -61781085222942122000000000.000000 0.000000
-37729708745641042000000000.000000 -75459417491303792000000000.000000 0.000000
-46083066261928489000000000.000000 -92166132523880979000000000.000000 0.000000
-56285857132322250000000000.000000 -112571714264671030000000000.000000 0.000000
-68747545901421479000000000.000000 -137495091802872270000000000.000000 0.000000
-83968252563999601000000000.000000 -167936505128031600000000000.000000 0.000000
-102558823681672880000000000.000000 -205117647363381560000000000.000000 0.000000
-125265347244799410000000000.000000 -250530694489638410000000000.000000 0.000000
-152999095124802600000000000.000000 -305998190249648970000000000.000000 0.000000
-186873094785438970000000000.000000 -373746189570926320000000000.000000 0.000000
-228246797970940790000000000.000000 -456493595941935040000000000.000000 0.000000
-278780639041713280000000000.000000 -557561278083485660000000000.000000 0.000000
-340502672525555480000000000.000000 -681005345051176240000000000.000000 0.000000
-415889964222721080000000000.000000 -831779928445514310000000000.000000 0.000000
-507968002301639920000000000.000000 -1015936004603359600000000000.000000 0.000000
-620432118011232230000000000.000000 -1240864236022552700000000000.000000 0.000000
-757795788938929300000000000.000000 -1515591577877956200000000000.000000 0.000000
-925571776610019590000000000.000000 -1851143553220147200000000000.000000 0.000000
-1130493367951490500000000000.000000 -2260986735903100400000000000.000000 0.000000
-1380784599615964500000000000.000000 -2761569199232060900000000000.000000 0.000000
-1686490309970954400000000000.000000 -3372980619942054500000000000.000000 0.000000
-2059879264598540700000000000.000000 -4119758529197242500000000000.000000 0.000000
-2515936533780676300000000000.000000 -5031873067561530800000000000.000000 0.000000
-3072964882359738600000000000.000000 -6145929764719674100000000000.000000 0.000000
-3753319307314207800000000000.000000 -7506638614628633300000000000.000000 0.000000
-4584304201953598700000000000.000000 -9168608403907438100000000000.000000 0.000000
-5599269152266153500000000000.000000 -11198538304532573000000000000.000000 0.000000
-6838947342577910700000000000.000000 -13677894685156116000000000000.000000 0.000000
-8353090284224694600000000000.000000 -16706180568449715000000000000.000000 0.000000
-10202464473152080000000000000.000000 -20404928946304520000000000000.000000 0.000000
-12461290107507992000000000000.000000 -24922580215016384000000000000.000000 0.000000
-15220219737310307000000000000.000000 -30440439474621059000000000000.000000 0.000000
-18589976387150861000000000000.000000 -37179952774302214000000000000.000000 0.000000
-22705797159266119000000000000.000000 -45411594318532783000000000000.000000 0.000000
-27732860650327700000000000000.000000 -55465721300656007000000000000.000000 0.000000
-33872915998310322000000000000.000000 -67745831996621321000000000000.000000 0.000000
-41372379600336305000000000000.000000 -82744759200673367000000000000.000000 0.000000
-50532224443850855000000000000.000000 -101064448887702540000000000000.000000 0.000000
-61720058935719534000000000000.000000 -123440117871439980000000000000.000000 0.000000
-75384879984087949000000000000.000000 -150769759968176900000000000000.000000 0.000000
-92075092412565136000000000000.000000 -184150184825131400000000000000.000000 0.000000
-112460517872707190000000000000.000000 -224921035745415620000000000000.000000 0.000000
-137359276529724710000000000000.000000 -274718553059450780000000000000.000000 0.000000
-167770620353405900000000000000.000000 -335541240706813350000000000000.000000 0.000000
-204915035699650170000000000000.000000 -409830071399302020000000000000.000000 0.000000
-250283224603552910000000000000.000000 -500566449207107720000000000000.000000 0.000000
-305695930530779740000000000000.000000 -611391861061561600000000000000.000000 0.000000
-373377009550294630000000000000.000000 -746754019100591510000000000000.000000 0.000000
-456042679464730120000000000000.000000 -912085358929462770000000000000.000000 0.000000
-557010528698221640000000000000.000000 -1114021057396446100000000000000.000000 0.000000
-680332659752008190000000000000.000000 -1360665319504019500000000000000.000000 0.000000
-830958310621103220000000000000.000000 -1661916621242209800000000000000.000000 0.000000
-1014932480592615900000000000000.000000 -2029864961185235500000000000000.000000 0.000000
-1239638531795821600000000000000.000000 -2479277063591647100000000000000.000000 0.000000
-1514094502735416900000000000000.000000 -3028189005470838300000000000000.000000 0.000000
-1849315025641038600000000000000.000000 -3698630051282082300000000000000.000000 0.000000
-2258753372317965300000000000000.000000 -4517506744635936200000000000000.000000 0.000000
-2758841368949163300000000000000.000000 -5517682737898333300000000000000.000000 0.000000
-3369648848034508800000000000000.000000 -6739297696069025600000000000000.000000 0.000000
-4115689102989350200000000000000.000000 -8231378205978709400000000000000.000000 0.000000
-5026902670391193200000000000000.000000 -10053805340782397000000000000000.000000 0.000000
-6139858921615804100000000000000.000000 -12279717843231620000000000000000.000000 0.000000
-7499223686861544100000000000000.000000 -14998447373723102000000000000000.000000 0.000000
-9159551811132691600000000000000.000000 -18319103622265399000000000000000.000000 0.000000
-11187476582117471000000000000000.000000 -22374953164234961000000000000000.000000 0.000000
-13664383897398282000000000000000.000000 -27328767794796581000000000000000.000000 0.000000
-16689678492282264000000000000000.000000 -33379356984564546000000000000000.000000 0.000000
-20384773310473559000000000000000.000000 -40769546620947136000000000000000.000000 0.000000
-24897962121412406000000000000000.000000 -49795924242824838000000000000000.000000 0.000000
-30410370935093117000000000000000.000000 -60820741870186260000000000000000.000000 0.000000
-37143227060122736000000000000000.000000 -74286454120245499000000000000000.000000 0.000000
-45366737531233911000000000000000.000000 -90733475062467858000000000000000.000000 0.000000
-55410933220649109000000000000000.000000 -110821866441298250000000000000000.000000 0.000000
-67678913835700830000000000000000.000000 -135357827671401700000000000000000.000000 0.000000
-82663025358924991000000000000000.000000 -165326050717850050000000000000000.000000 0.000000
-100964619173390990000000000000000.000000 -201929238346782060000000000000000.000000 0.000000
-123318185858379760000000000000000.000000 -246636371716759620000000000000000.000000 0.000000
-150620832207425060000000000000000.000000 -301241664414850220000000000000000.000000 0.000000
-183968284458148960000000000000000.000000 -367936568916298070000000000000000.000000 0.000000
-224698862637183170000000000000000.000000 -449397725274366490000000000000000.000000 0.000000
-274447190825055550000000000000000.000000 -548894381650111240000000000000000.000000 0.000000
-335209798873722840000000000000000.000000 -670419597747445820000000000000000.000000 0.000000
-409425248344365090000000000000000.000000 -818850496688730330000000000000000.000000 0.000000
-500071998327807550000000000000000.000000 -1000143996655615200000000000000000.000000 0.000000
-610787938757584190000000000000000.000000 -1221575877515168500000000000000000.000000 0.000000
-746016388398513280000000000000000.000000 -1492032776797026900000000000000000.000000 0.000000
-911184416789944200000000000000000.000000 -1822368833579888700000000000000000.000000 0.000000
-1112920646667238000000000000000000.000000 -2225841293334476200000000000000000.000000 0.000000
-1359321277839364500000000000000000.000000 -2718642555678729500000000000000000.000000 0.000000
-1660275008752999700000000000000000.000000 -3320550017506000000000000000000000.000000 0.000000
-2027859895690913800000000000000000.000000 -4055719791381828200000000000000000.000000 0.000000
-2476828076596882300000000000000000.000000 -4953656153193765100000000000000000.000000 0.000000
-3025197812755432000000000000000000.000000 -6050395625510865100000000000000000.000000 0.000000
-3694976608499484700000000000000000.000000 -7389953216998970600000000000000000.000000 0.000000
-4513044429621271000000000000000000.000000 -9026088859242543200000000000000000.000000 0.000000
-5512232466339420600000000000000000.000000 -11024464932678843000000000000000000.000000 0.000000
-6732640734386968900000000000000000.000000 -13465281468773940000000000000000000.000000 0.000000
-8223247392980244100000000000000000.000000 -16446494785960490000000000000000000.000000 0.000000
-10043874365786071000000000000000000.000000 -20087748731572144000000000000000000.000000 0.000000
-12267588150371107000000000000000000.000000 -24535176300742218000000000000000000.000000 0.000000
-14983632166863271000000000000000000.000000 -29967264333726547000000000000000000.000000 0.000000
-18301008328606800000000000000000000.000000 -36602016657213604000000000000000000.000000 0.000000
-22352851572560345000000000000000000.000000 -44705703145120699000000000000000000.000000 0.000000
-27301772910725209000000000000000000.000000 -54603545821450426000000000000000000.000000 0.000000
-33346385433159769000000000000000000.000000 -66692770866319556000000000000000000.000000 0.000000
-40729275168061346000000000000000000.000000 -81458550336122710000000000000000000.000000 0.000000
-49746736690270132000000000000000000.000000 -99493473380540283000000000000000000.000000 0.000000
-60760664193495942000000000000000000.000000 -121521328386991900000000000000000000.000000 0.000000
-74213075245935942000000000000000000.000000 -148426150491871920000000000000000000.000000 0.000000
-90643850105386165000000000000000000.000000 -181287700210772370000000000000000000.000000 0.000000
-110712398518718670000000000000000000.000000 -221424797037437370000000000000000000.000000 0.000000
-135224123550762990000000000000000000.000000 -270448247101526020000000000000000000.000000 0.000000
-165162744504901930000000000000000000.000000 -330325489009803890000000000000000000.000000 0.000000
-201729776138287220000000000000000000.000000 -403459552276574450000000000000000000.000000 0.000000
-246392748575304010000000000000000000.000000 -492785497150608010000000000000000000.000000 0.000000
-300944103109876320000000000000000000.000000 -601888206219752650000000000000000000.000000 0.000000
-367573127538402920000000000000000000.000000 -735146255076805840000000000000000000.000000 0.000000
-448953817975405320000000000000000000.000000 -897907635950810640000000000000000000.000000 0.000000
-548352193275160070000000000000000000.000000 -1096704386550320100000000000000000000.000000 0.000000
-669757368866280470000000000000000000.000000 -1339514737732560900000000000000000000.000000 0.000000
-818041650333275030000000000000000000.000000 -1636083300666550100000000000000000000.000000 0.000000
-999156071717062170000000000000000000.000000 -1998312143434124300000000000000000000.000000 0.000000
-1220369225995219700000000000000000000.000000 -2440738451990439400000000000000000000.000000 0.000000
-1490558972630561200000000000000000000.000000 -2981117945261122400000000000000000000.000000 0.000000
-1820568729170967500000000000000000000.000000 -3641137458341935100000000000000000000.000000 0.000000
-2223642645809419600000000000000000000.000000 -4447285291618839300000000000000000000.000000 0.000000
-2715957127591625100000000000000000000.000000 -5431914255183250100000000000000000000.000000 0.000000
-3317270035640410700000000000000000000.000000 -6634540071280821400000000000000000000.000000 0.000000
-4051713621531197500000000000000000000.000000 -8103427243062395000000000000000000000.000000 0.000000
-4948763017338204400000000000000000000.000000 -9897526034676408800000000000000000000.000000 0.000000
-6044419149376882700000000000000000000.000000 -12088838298753765000000000000000000000.000000 0.000000
-7382653549048924700000000000000000000.000000 -14765307098097849000000000000000000000.000000 0.000000
-9017173044808357200000000000000000000.000000 -18034346089616714000000000000000000000.000000 0.000000
-11013575156928927000000000000000000000.000000 -22027150313857853000000000000000000000.000000 0.000000
-13451980696672991000000000000000000000.000000 -26903961393345982000000000000000000000.000000 0.000000
-16430249222916390000000000000000000000.000000 -32860498445832781000000000000000000000.000000 0.000000
-20067906400870079000000000000000000000.000000 -40135812801740159000000000000000000000.000000 0.000000
-24510940878022715000000000000000000000.000000 -49021881756045429000000000000000000000.000000 0.000000
-29937663188416946000000000000000000000.000000 -59875326376833892000000000000000000000.000000 0.000000
-36565861818332458000000000000000000000.000000 -73131723636664917000000000000000000000.000000 0.000000
-44661543624911264000000000000000000000.000000 -89323087249822527000000000000000000000.000000 0.000000
-54549609383466620000000000000000000000.000000 -109099218766933240000000000000000000000.000000 0.000000
-66626892900966128000000000000000000000.000000 -133253785801932260000000000000000000000.000000 0.000000
-81378086989240031000000000000000000000.000000 -162756173978480060000000000000000000000.000000 0.000000
-99395195448657768000000000000000000000.000000 -198790390897315540000000000000000000000.000000 0.000000
-121401291720990600000000000000000000000.000000 -242802583441981200000000000000000000000.000000 0.000000
-148279537708017920000000000000000000000.000000 -296559075416035850000000000000000000000.000000 0.000000
-181108627356573090000000000000000000000.000000 -362217254713146190000000000000000000000.000000 0.000000
-221206077453318370000000000000000000000.000000 -442412154906636740000000000000000000000.000000 0.000000
-270181103001483080000000000000000000000.000000 -540362206002966160000000000000000000000.000000 0.000000
-329999199206011450000000000000000000000.000000 -659998398412022900000000000000000000000.000000 0.000000
-403061021910222390000000000000000000000.000000 -806122043820444770000000000000000000000.000000 0.000000
-492298732161145660000000000000000000000.000000 -984597464322291330000000000000000000000.000000 0.000000
-601293671461623330000000000000000000000.000000 -1202587342923246700000000000000000000000.000000 0.000000
-734420090323226760000000000000000000000.000000 -1468840180646453500000000000000000000000.000000 0.000000
-897020698320789130000000000000000000000.000000 -1794041396641578300000000000000000000000.000000 0.000000
-1095621080929011900000000000000000000000.000000 -2191242161858023800000000000000000000000.000000 0.000000
-1338191588246695100000000000000000000000.000000 -2676383176493390200000000000000000000000.000000 0.000000
-1634467205884513500000000000000000000000.000000 -3268934411769027100000000000000000000000.000000 0.000000
-1996338245267344900000000000000000000000.000000 -3992676490534689800000000000000000000000.000000 0.000000
-2438327532769535200000000000000000000000.000000 -4876655065539070300000000000000000000000.000000 0.000000
-2978173248524710100000000000000000000000.000000 -5956346497049420100000000000000000000000.000000 0.000000
-3637540805748081000000000000000000000000.000000 -7275081611496162000000000000000000000000.000000 0.000000
-4442892340140706300000000000000000000000.000000 -8885784680281412500000000000000000000000.000000 0.000000
-5426548704247858900000000000000000000000.000000 -10853097408495718000000000000000000000000.000000 0.000000
-6627986587368335200000000000000000000000.000000 -13255973174736670000000000000000000000000.000000 0.000000
-8095422817811685100000000000000000000000.000000 -16190845635623370000000000000000000000000.000000 0.000000
-9887749429675192800000000000000000000000.000000 -19775498859350386000000000000000000000000.000000 0.000000
-12076897153405280000000000000000000000000.000000 -24153794306810561000000000000000000000000.000000 0.000000
-14750722183169209000000000000000000000000.000000 -29501444366338418000000000000000000000000.000000 0.000000
-18016532074522872000000000000000000000000.000000 -36033064149045745000000000000000000000000.000000 0.000000
-22005392275822235000000000000000000000000.000000 -44010784551644470000000000000000000000000.000000 0.000000
-26877386125689278000000000000000000000000.000000 -53754772251378555000000000000000000000000.000000 0.000000
-32828039413916884000000000000000000000000.000000 -65656078827833769000000000000000000000000.000000 0.000000
-40096167340158081000000000000000000000000.000000 -80192334680316162000000000000000000000000.000000 0.000000
-48973458789269082000000000000000000000000.000000 -97946917578538163000000000000000000000000.000000 0.000000
-59816182565213262000000000000000000000000.000000 -119632365130426520000000000000000000000000.000000 0.000000
-73059485385151482000000000000000000000000.000000 -146118970770302960000000000000000000000000.000000 0.000000
-89234855449424019000000000000000000000000.000000 -178469710898848040000000000000000000000000.000000 0.000000
